cod,razao,fantasia,endereco,numero,bairro,cidade,uf,vendedores,lat,lng,precisao
10759,MARCIO ROBERTO FACANALI ME,MERCADO,R.JOSE CORRADI,110,CENTRO,ALBERTINA,MG,2;27;53;97,-22.200556,-46.615556,cidade
10760,MINIMERCADO E PANETERIA INCONFRIOS LTDA - EPP,MINIMERCADO E PANETERIA INCONF,RUA VIDAL BARBOSA,439,CENTRO,INCONFIDENTES,MG,89;90;107;109,-22.3158615,-46.3272342,rua
10763,SM.SANTOS E CAETANO LTDA,SM.SANTOS E CAETANO LTDA,R.DOM BOSCO,110,CENTRO,MARIA DA FE,MG,32;52;72;156,-22.3066401,-45.3757947,rua
10765,SUPERMERCADO CORINGAO LTDA,SUPERMERCADO CORINGAO LTDA,R.ARLINDO ZARONI,175,CENTRO,MARIA DA FE,MG,32;52;72;156,-22.3057224,-45.3830124,rua
10768,ANTONIO ZULMIRO DA SILVA,PAD.DO MIRO,AV.FRANQUEIRA,170,CENTRO,MARIA DA FE,MG,32;52;72;156,-22.3092364,-45.3717691,rua
10769,PAD.CONF.N.S.AUXILIADORA,PAD.CONF.N.S.AUXILIADORA,R.BENEDITO VALADARES,255,CENTRO,MARIA DA FE,MG,32;52;72;156,-22.3099775,-45.3699353,rua
10773,MERC.E SORVETERIA SILVA BACELAR,MERC.E SORVETERIA SILVA BACELA,R.CARMO DO RIO VERDE,S/N,CENTRO,CARMO DE MINAS,MG,17;34;91,-22.1240198,-45.1291327,rua
10775,SUPERMERCADO OURO VERDE LTDA ME,SM.OURO VERDE,R.GORGULHO,40,CENTRO,CARMO DE MINAS,MG,17;34;91,-22.1211063,-45.1281423,rua
10777,GALEGO'S SUPERMERCADO LTDA,GALEGO'S SUPERMERCADO LTDA,R.PRESEDENTE VARGAS,225,CENTRO,ITAMONTE,MG,17;34;91,-22.2830726,-44.8695785,cidade
10779,DARCI FONSECA E CIA LTDA,REST/HOTEL,R.JOAQUIM MURTINHO,66,CENTRO,ITAMONTE,MG,17;34;91,-22.2894236,-44.8677161,rua
10781,JOSE DOS REIS SILVA E CIA LTDA,JOSE DOS REIS SILVA E CIA LTDA,R.WASHINGTON LUIZ,295,BERTA,ITAMONTE,MG,17;34;91,-22.2830726,-44.8695785,cidade
10783,CELSO RIBEIRO COLOMBO ME,CELSO RIBEIRO COLOMBO ME,AV.CAMPOS  ELISIOS,229,CENTRO,ITAMONTE,MG,17;34;91,-22.2817821,-44.8654973,rua
10784,SUPERMERCADO ARCO IRIS LTDA,SM.ARCO IRIS LTDA,ROD.BR.354,824,VILA NOVA,ITAMONTE,MG,17;34;91,-22.2830726,-44.8695785,cidade
10785,SUPERMERCADO SIQUEIRA & MONTEIRO LTDA,SUPERMERCADO SIQUEIRA & MONTEI,RODOVIA BR 354,1123,VILA NOVA,ITAMONTE,MG,17;34;91,-22.2830726,-44.8695785,cidade
10787,PANIFICADORA FARIA RODRIGUES LTDA,PANIFICADORA FARIA RODRIGUES L,R.PRESIDENTE CASTELO BRANCO,15,CENTRO,CACHOEIRA DE MINAS,MG,14;36;62;80,-22.3545749,-45.7762819,rua
10788,TIAGO ACASSIO DE OLIVEIRA EPP,TIAGO ACASSIO DE OLIVEIRA EPP,R.BUENO DE PAIVA,325,CENTRO,CACHOEIRA DE MINAS,MG,14;36;62;80,-22.3862101,-45.8877971,rua
10791,DARP COMERCIAL LTDA ME,MERC.S.FRANCISCO,AV.CEL.DOMINGOS ROSA,329,CENTRO,CONCEICAO DOS OUROS,MG,14;36;62;80,-22.4132347,-45.7940654,rua
10801,SUPERMERCADOS ITAMONTE LTDA,ITA SUPERMERCADOS,R. PREF JOSE RIBEIRO P. FILHO,458,PERRONI,ITAMONTE,MG,17;34;91,-22.2830726,-44.8695785,cidade
10804,PANIF.ROCHA E SILVA LTDA EPP,BIG PAO,R.CARDOSAO,81,CENTRO,CAMPO BELO,MG,23;46;63;177,-20.8915686,-45.2757779,rua
10808,PANIF.MAX PAO,PANIF.MAX PAO,"R.FLORIANO PEIXOTO , 191 A",,CENTRO,CAMPO BELO,MG,23;46;63;177,-20.8893393,-45.2778124,rua
10809,PEG LEV SUPERMERCADO LTDA,PEG LEV SM,PRACA MENOTI DAUREA,245,CENTRO,CAMPO BELO,MG,23;46;63;177,-20.8975,-45.277223,cidade
10810,APARECIDA MARIANO DOS SANTOS,APARECIDA MARIANO DOS SANTOS,R.EDUARDO CARNEIRO,277,CENTRO,BUENO BRANDAO,MG,89;90;107;109,-22.4411648,-46.3465541,rua
10811,PADARIA DO KIKO LTDA,JOSE FRANCISCO CATUZO EPP,RUA CAPITAO EDUARDO CARNEIRO,254,CENTRO,BUENO BRANDAO,MG,89;90;107;109,-22.4411648,-46.3465541,rua
10812,ROMEU TELES DA SILVA EPP,ROMEU TELES DA SILVA EPP,R.BARAO CAMPOS MISTICO,408,CENTRO,BUENO BRANDAO,MG,89;90;107;109,-22.441421,-46.3475825,cidade
10814,SUPERMERCADO O VANTAJOSO LTDA,SUPERMERCADO O VANTAJOSO LTDA,R.CAPITAO EDUARDO CARNEIRO,353,CENTRO,BUENO BRANDAO,MG,89;90;107;109,-22.4418107,-46.3495329,rua
10823,FRANCISCO EMANOEL ALMEIDA ME,FRANCISCO EMANOEL ALMEIDA ME,R.CORONEL ERASMO CABRAL,56,CENTRO,SANTA RITA DO SAPUCAI,MG,14;36;62;80,-22.2547616,-45.7016849,rua
10825,COMERCIAL ANA ROSA LTDA,SM.DU TATO,R.AFONSO MARCONDES RIBAS,62,MONTE VERDE,MONTE VERDE,MG,16;31;59;117,-22.8722784,-46.0669339,cidade
10826,MERCADINHO EVANDRO LTDA,MERCADO EVANDRO LTDA ME,R.DAS CHACARAS,51,CENTRO,MONTE VERDE,MG,16;31;59;117,-22.8558788,-46.0249138,rua
10829,SUPERMERCADO FLORA LTDA,SUPERMERCADO FLORA LTDA,RUA LUIZ FERREIRA,125,CENTRO,PIRANGUINHO,MG,88;92;94;155,-22.4023085,-45.533925,rua
10831,AMAURI AUGUSTO DA SILVA,AMAURI AUGUSTO DA SILVA ME,RUA BRASOPOLIS,17,SANTA EFIGENIA,PIRANGUINHO,MG,88;92;94;155,-22.4046049,-45.538195,rua
10834,LUIZ RAIMUNDO DE SOUZA,LUIZ RAIMUNDO DE SOUZA,R.GERALDO FELIX DA MOTA,101,SANTA BARBARA,PIRANGUINHO,MG,88;92;94;155,-22.4029372,-45.5338952,cidade
10839,VILLELA NOGUEIRA E CIA LTDA ME,VILLELA NOGUEIRA E CIA LTDA ME,ROD.BR 354,867,CENTRO,POUSO ALTO,MG,55;58;93,-22.193889,-44.972778,cidade
10843,JOSE LAZARO NUNES,PADARIA,PC.RIBEIRO DA LUZ,499,CENTRO,POUSO ALTO,MG,55;58;93,-22.1950958,-44.9719065,rua
10849,ARTPAN FORNO & FOGAO LTDA,ART PAN PANIFICADORA,AVENIDA DOUTOR SILVIO MENICUCCI,497,NOVA LAVRAS,LAVRAS,MG,129;904,-21.2495057,-44.9928186,rua
10850,MILTON MENDONCA,DROG.STA ISABEL,ROD.ITAJUBA POCOS DE CALDAS,S/N,CENTRO,PIRANGUINHO,MG,88;92;94;155,-22.4029372,-45.5338952,cidade
10851,LEONARDO MENDES DE RESENDE,LEONARDO MENDES DE RESENDE,ROD.ITAJUBA POCOS DE CALDAS,30,QUILOMETRO 11,PIRANGUINHO,MG,88;92;94;155,-22.4029372,-45.5338952,cidade
10852,PAES E DOCES MAURIAN LTDA,PAES E DOCES MAURIAN LTDA,R.BARAO CAMPOS MISTICO,304,CENTRO,BUENO BRANDAO,MG,89;90;107;109,-22.441421,-46.3475825,cidade
10853,BAR ELETRONICA LTDA,PADARIA,R.CORONEL ERASMO CABRAL,235,CENTRO,SANTA RITA DO SAPUCAI,MG,14;36;62;80,-22.2547616,-45.7016849,rua
10864,RENE BATISTA NASCIMENTO ME,RENE BATISTA NASCIMENTO ME,PC.PRESIDENTE COSTA E SILVA,217,CENTRO,ITUTINGA,MG,19;48;68;130,-21.297383,-44.6575084,cidade
10868,CLAYTON MARTINS RIBEIRO E CIA LTDA,CLAYTON MARTINS RIBEIRO E CIA,RUA MINISTRO AURELIANO CHAVES,92,CENTRO,PIRANGUCU,MG,88;92;94;155,-22.5280226,-45.4961066,cidade
10875,JULIANA GODOY MOREIRA LOPES,SM.ELDORADO,R.NOSSA SENHORA APARECIDA,9,CENTRO,SAO GONCALO DO SAPUCAI,MG,29;67;157;167,-21.8989177,-45.5924194,rua
10891,PANIF.IRMAOS ABREU,PAD.SANTANA,R.NOSSA SENHORA DO CARMO,945,CENTRO,CAMPOS GERAIS,MG,35;47;69;95,-21.2340762,-45.7622375,rua
10898,MAURICIO JOSE DE OLIVEIRA,MAURICIO JOSE DE OLIVEIRA,AV.SAO VICENTE DE PAULO,825,CENTRO,CAMPOS GERAIS,MG,35;47;69;95,-21.2333342,-45.7584127,cidade
10905,PANIF.CRUZEIRO LTDA,PANIF.CRUZEIRO LTDA,R.CESARIO ALVIN,127,CRUZEIRO,CAMPO BELO,MG,23;46;63;177,-20.8975,-45.277223,cidade
10924,SUPERMERCADO C. S. FERNANDES LTDA,SUPERMERCADO C. S. FERNANDES L,R.JOSE TEIXEIRA,370,SANTA ROSA,ITAJUBA,MG,88;92;94;155,-22.4238234,-45.4524156,cidade
10925,MERCADO FERREIRA LTDA,MERCADO FERREIRA LTDA,AV.PINHEIRINHO,1988,BPS,ITAJUBA,MG,32;52;72;156,-22.4238234,-45.4524156,cidade
10931,PADARIA UNIAO DE MONTE SIAO LTDA,PAD.UNIAO MONTE SIAO LTDA,RUA JAIR COMUNE,377,CENTRO,MONTE SIAO,MG,2;27;53;97,-22.432778,-46.572778,cidade
10934,MERC.PRIMAVERA POUSO ALEGRE LTDA,MERC.PRIMAVERA POUSO ALEGRE LT,R.MANOEL MATIAS,277,PRIMAVERA,POUSO ALEGRE,MG,29;40;67;159,-22.2235413,-45.9362883,rua
10936,COUTINHO E FRANCO LTDA,COUTINHO E FRANCO LTDA,AV.SAO FRANCISCO,465,PRIMAVERA,POUSO ALEGRE,MG,29;40;67;159,-22.221308,-45.9377314,rua
10939,MERCADINHO PONTO ALTO LTDA,SM. PONTO ALTO,R.SAO PEDRO,03,CENTRO,POUSO ALEGRE,MG,29;67;157;159,-22.2247266,-45.934442,rua
10941,CARLOS DE ALMEIDA PADILHA,PAD.STA EDWIRGES,AV.SAO FRANCISCO,349,PRIMAVERA,POUSO ALEGRE,MG,29;40;67;159,-22.221308,-45.9377314,rua
10954,SM.BONIFACIO LTDA,SM.BONIFACIO LTDA,AV.VEREADOR DA COSTA RIOS,998,SAO GERALDO,POUSO ALEGRE,MG,40;54;61;81;167;192,-22.2550333,-45.9378226,rua
10959,PEDRO JOSE DE SOUZA,PEDRO JOSE DE SOUZA,R.LEAO DE FARIA,77,CENTRO,ALFENAS,MG,25;41;87;160,-21.417389,-45.9510824,rua
10960,LANCHONETE J CARLOS BARBOSA LTDA,LANCH.QUI DELICIA,PRACA GETULIO VARGAS,138,CENTRO,ALFENAS,MG,25;41;87;160,-21.4300388,-45.9473188,rua
10968,ABASTECEDORA JABORANDI LTDA,BARONESA,R.ANTONIO SCODELER,280,FAISQUEIRA,POUSO ALEGRE,MG,33;54;67;192;926;949;950,-22.2343858,-45.9327241,cidade
10981,MANOEL MESSIAS ELIZARIO,MANE DO FRANGO,AV.DR.MODENA,547,FATIMA,VARGINHA,MG,50;60;84;101,-21.5609145,-45.4531661,rua
10991,LAURA MARIA MARTINS ME,LAURA MARIA MARTINS ME,AV.JOAO BERALDO,585,CENTRO,POUSO ALEGRE,MG,40;61;81;167,-22.2268928,-45.9407343,rua
11025,MAURO SERGIO PEREIRA - ME,MAURO SERGIO PEREIRA - ME,R.ANTONIO SCODELER,3745,FAISQUEIRA,POUSO ALEGRE,MG,29;40;67;159,-22.2343858,-45.9327241,cidade
11026,RICARDO RIBEIRO BUSTAMANTE ME,RICARDO RIBEIRO BUSTAMANTE ME,R.ARTHUR GORGULINO DE SOUZA,105,FEDERAL,SAO LOURENCO,MG,39;43;82,-22.1233356,-45.0460773,rua
11032,RICARDO A.KOBAYASHI E CIA LTDA,BELL PAO,R.SILVIANO BRANDAO,321,CENTRO,POUSO ALEGRE,MG,40;61;81;167,-22.2335271,-45.9415904,rua
11047,CASA DAS BOLACHAS LTDA,CASA DAS BOLACHAS LTDA,AV.SAO VICENTE DE PAULA  BOX 9,204,SAO VICENTE,ITAJUBA,MG,92;94;155;183,-22.4238234,-45.4524156,cidade
11048,SUPER MERCADO PILAR LTDA,RED.UNISUL,"AV.DOUTOR VICENTE SANCHES, 86 SL 92",,VARGINHA,ITAJUBA,MG,88;92;94;155;183;193;906,-22.4238234,-45.4524156,cidade
11058,FERNANDO DE SOUZA,FERNANDO DE SOUZA,AV.DR.LINCOLIN WESTIN DA SIVEIRA,2529,CENTRO,ALFENAS,MG,25;41;87;160,-21.4297405,-45.9479419,cidade
11060,JOSE SINEVAL PEREIRA & CIA LTDA,PAD.NORONHA,R.ALBERTINA COUTINHO REZENDE,219,JD.NORONHA,POUSO ALEGRE,MG,184,-22.2339578,-45.945884,rua
11069,"FIVE STARS LANCHONETE,PIZZARIA LTDA",FIVE STARS LANCH.PIZZARIA LTDA,PCA TEODOMIRO SANTIAGO,49,CENTRO,ITAJUBA,MG,183,-22.4238234,-45.4524156,cidade
11072,PAD.GUIMARAES LTDA ME,PAD.GUIMARAES LTDA ME,R.MIGUEL BRAGA,522,BOA VISTA,ITAJUBA,MG,32;52;72;156,-22.4249929,-45.4612071,rua
11076,LANCHONETE E CONF.ALVORADA LTDA,LANCHONETE E CONF.ALVORADA LTD,AV.LEVINO RIBEIRO COUTO - BOX 9 TERM.ROD,S/N,CENTRO,POUSO ALEGRE,MG,40;61;81;167,-22.2343858,-45.9327241,cidade
11078,BUCK COMERCIO ALIMENTOS LTDA,BUCK COMERCIO ALIMENTOS LTDA,AV.LEVINO RIBEIRO COUTO BOX 21,S/N,CENTRO,POUSO ALEGRE,MG,33,-22.2343858,-45.9327241,cidade
11089,AZEITONAS RESTAURANTE LTDA,AZEITONAS RESTAURANTE,R DOUTOR JOAO SILVA PENA,38,CENTRO,LAVRAS,MG,129,-21.2422075,-44.9982318,rua
11090,PAN.ASSIS ALVES E SILVA LTDA,PAD.BICHO PAPAOII,AV.LEON JOFRE AVAYON,810,CRUZEIRO DO SUL,LAVRAS,MG,129,-21.2425512,-44.9991978,cidade
11093,G E PRODUTOS ALIMENTICIOS LTDA,PAD.ARTE PAO,R.COMANDANTE NELIO,62,JD.FLORESTA,LAVRAS,MG,19;48;68;130;904,-21.2591828,-44.9954455,rua
11095,RODOSNACK MINASGRILL LANCH.E REST.LTDA,RODOSNACK MINASGRILL LANCH.E R,ROD.BR 381  KM 674,685,ZONA RURAL - BH,RIBEIRAO VERMELHO,MG,20;66;71;178,-21.1565611,-45.1157559,rua
11096,MERC.ROBERTO E MARIANO LTDA,MERC.ROBERTO E MARIANO LTDA,R.COMANDANTE NELIO,94,JD.FLORESTA,LAVRAS,MG,129;904,-21.2626696,-44.9984271,rua
11116,SUPERMERCADO SOUZA ANDRADE LTDA,SM.PINHEIROS,AVENIDA JOVINO FERNANDES SALLES,930,JARDIM ALVORADA,ALFENAS,MG,25;41;87;124;160,-21.4225768,-45.983101,rua
11118,ADRIANO APARECIDO DE DEUS,ADRIANO APARECIDO DE DEUS,AV GOVERNADOR VALADARES,391,CENTRO,ALFENAS,MG,25;41;87;160,-21.419529,-45.9472165,rua
11120,PADARIA E CONFEITARIA CRUZEIRO LTDA,PAD.E CONF.CRUZEIRO LTDA,RUA JOAO DE SOUZA SOBRINHO,568,VILA BETANIA,ALFENAS,MG,25;41;87;160;924,-21.4192513,-45.9539846,rua
11123,FLAVIO DOS SANTOS TREZINARI,FLAVIO DOS SANTOS TREZINARI,PC.JOSE PROCOPIO JUNQUEIRA,20,CENTRO,CAREACU,MG,29;67;157;159,-22.0432185,-45.7002075,rua
11124,PAD.E LANCH.MODELO LTDA,PAD.E LANCH.MODELO LTDA,PC.CEL.JOSE PROCOPIO JUNQUEIRA,62,CENTRO,CAREACU,MG,29;67;157;159,-22.0434124,-45.6995247,cidade
11130,MARIA DE FATIMA DA SILVA DIDIER,ARMAZEM OLIVEIRA,R.JOSE JOAQUIM GOUVEIA,191,CENTRO,CAREACU,MG,29;67;157;159,-22.0411004,-45.6986827,rua
11134,CINEZIO DE MELO ME,CINEZIO DE MELO ME,RUA BELO HORIZONTE,233,CENTRO,SAO SEBASTIAO DA BELA VISTA,MG,29;67;157;167,-22.1597652,-45.7560313,rua
11135,MERCADINHO BEIRA RIO LTDA,MERCADINHO BEIRA RIO LTDA,PC.JOSE PROCOPIO JUNQUEIRA,100,CENTRO,CAREACU,MG,29;67;157;159,-22.0428549,-45.6995919,rua
11143,JOSE RAIMUNDO FIRMINO ME,JOSE RAIMUNDO FIRMINO ME,AVENIDA JOSE DE SOUZA NOGUEIRA,625,SANTA ROSA,ITAJUBA,MG,88;92;155;183,-22.4533546,-45.4202667,rua
11146,VITORIO FERREIRA NETO EIRELI,SM.S.PAULO,R.RUI BARBOSA,171,CENTRO,ALFENAS,MG,25;41;87;124;160,-21.4275189,-45.9451055,rua
11158,MERCEARIA MACHADO & MACHADO LTDA,MERCEARIA MACHADO & MACHADO LT,AV.ANTONIO MACHADO,461,NITEROI,ITUMIRIM,MG,19;48;68;130,-21.3234079,-44.864994,rua
11167,EDUARDO BASTOS PEREIRA E CIA LTDA,EDUARDO BASTOS PEREIRA E CIA L,AV.REGIS BITTENCURT,7,CENTRO,PERDOES,MG,20;66;71;178,-21.0919737,-45.0903543,cidade
11170,PANIFICADORA LUIGUI LTDA,PANIFICADORA LUIGUI,RUA 1 DE JUNHO,30,CENTRO,PERDOES,MG,20;66;71;178,-21.0919806,-45.0898953,rua
11171,SUPERMERCADO FREIRE EIRE,SM.FREIRE LTDA,AV.DR.REGIS BETENCOURT,240,CENTRO,PERDOES,MG,20;66;71;178,-21.0919737,-45.0903543,cidade
11183,MARISTELA DISTRIBUIDORA LTDA,MARISTELA DISTRIBUIDORA LTDA,AV.FREDERICO DE PAULA CUNHA,557,MARISTELA,SANTA RITA DO SAPUCAI,MG,14;36;62;80;193;906,-22.2450893,-45.7072951,rua
11187,BENEDITO GREGORIO,PAD.GREGORIO,R.ALICE ROSA TAVARES,281,FERNANDES,SANTA RITA DO SAPUCAI,MG,14;36;62;80,-22.2440321,-45.7123214,rua
11190,TRESAN COMERCIAL DE ALIMENTOS LTDA,TRESAN COMERCIAL DE ALIMENTOS,PCA SAGRADO CORACOES,20,CENTRO,BRASOPOLIS,MG,14;36;62;80,-22.4742842,-45.6165577,cidade
11200,FRANCISCO PAULO FONSECA,CASA DA ECONOMIA,AV DAS ESTRELAS,220,PINHEIRINHOS,PASSA QUATRO,MG,55;58;93,-22.4166306,-44.9816148,rua
11203,CARLOS ROBERTO RODRIGUES MACIEL ME,PAD.PAIS/FILHOS,R.PROF.PEDRO F.DE SOUZA,91,CENTRO,CRUZILIA,MG,55;58;93,-21.838333,-44.808056,cidade
11209,SM.MANGIA LTDA,SM.MANGIA LTDA,R.CEL.SERAFIM PEREIRA,376,CENTRO,CRUZILIA,MG,55;58;93,-21.8442384,-44.812766,rua
11224,MARIA HELENA TEIXEIRA SOUZA,MERC.DO CHICO,R.CHAGAS DORIA,483,CENTRO,LAVRAS,MG,129,-21.2478987,-45.0066152,rua
11227,PADARIA E CONFEITARIA NOVO,PAD.CONF.NOVO PAO LTDA,AVE JOAO DA SILVA COSTA,105,VILA CARNEIRO,ITANHANDU,MG,17;34;91,-22.2957913,-44.9366732,cidade
11236,SUPERMERCADO LORENA LTDA,SUPERMERCADO LORENA LTDA,AV.JUSCELINO K. DE OLIVEIRA,23,CENTRO,DELFIM MOREIRA,MG,32;52;72;156,-22.5086783,-45.2792398,cidade
11237,PAULO MARCIO CUNHA FERREIRA,MERCEARIA STA EDWIGES,R.WENCESLAU BRAZ,9,CENTRO,DELFIM MOREIRA,MG,32;52;72;156,-22.5086783,-45.2792398,cidade
11261,SUP.AMARAL & SANTOS LTDA ME,REDE SMART,R.BERNARDINA RUTTEN,22,VISTA ALEGRE,PERDOES,MG,20;66;71;178,-21.097242,-45.0910141,rua
11262,PANIF.HUAY LTDA,PANIF.HUAY LTDA,R.FRANCISCO N.DE ANDRADE,30,CENTRO,PERDOES,MG,20;66;71;178,-21.0919737,-45.0903543,cidade
11263,ADILSON CARVALHO RESENDE,PANIF.EL SHADDAI,R.DAS CAMELIAS,64,VISTA ALEGRE,PERDOES,MG,20;66;71;178,-21.1001348,-45.0919657,rua
11267,COCEL.COMERCIO CEREALISTA LTDA,COCEL.COMERCIO CEREALISTA LTDA,R.PEDRO CAPITALUCCI,175,VILA NOVA,PERDOES,MG,20;66;71;178,-21.0985356,-45.0862654,rua
11269,COMERCIAL HUAY LTDA,COMERCIAL HUAY LTDA,R.ADALBERTO REZENDE,820,N.S.DAS GRACAS,PERDOES,MG,20;66;71;178,-21.0919737,-45.0903543,cidade
11294,SUPERMERCADO IRMAOS TORRES LTDA,SUPERMERCADO IRMAOS TORRES LTD,R.PREF.DILERMANDO OLIVEIRA,511,CENTRO,CONCEICAO DO RIO VERDE,MG,17;34;91,-21.881078,-45.0868526,cidade
11305,BENEDITO FERNANDES EPP,SM.CIGANO,R.CAMPOS SALLES,129,CENTRO,CONGONHAL,MG,89;90;107;109,-22.1532505,-46.0404698,cidade
11312,COMERCIAL KLEBER SOUZA LTDA,SM.SOUZA,AV.JOAO GONCALVES DE LIMA,321,NOVA GIMIRIM,POCO FUNDO,MG,15;30;64;99,-21.7741891,-45.9654738,rua
11323,PAULO MONTEIRO DE ALMEIDA,BAR DO PAULO,R.JOSE CAPISTRANO DE SOUZA,628,BOA VENTURA,TRES CORACOES,MG,26;38;70;162,-21.6886805,-45.2358519,rua
11324,BAR E PADARIA SAO TOME LTDA,BAR E PADARIA SAO TOME LTDA,AV.CEL.FRANCISCO A.PEREIRA,6,CENTRO,TRES CORACOES,MG,26;38;70;162,-21.695625,-45.2543675,cidade
11332,SUPERMERCADO DO JACI LTDA ME,SUPERMERCADO DO JACI LTDA ME,RUA DR ERNANE VILELA LIMA,772,CENTRO,NEPOMUCENO,MG,20;66;71;178,-21.231456,-45.2438813,rua
11339,JUNQUEIRA LUZ E CIA LTDA ME,JUNQUEIRA LUZ E CIA LTDA ME,R.RUI BARBOSA,27,CENTRO,TRES CORACOES,MG,26;38;70;162,-21.6984382,-45.2563195,rua
11349,ANTONIO DIVINO ALVES,ANTONIO DIVINO ALVES,R.PROF.FILGUEIRAS,139,PALESTINA,PERDOES,MG,20;66;71;178,-21.0915887,-45.0853641,rua
11358,BAR E MERC.LANCH.JBR LEITE LTDA,BAR E MERC.LANCH.JBR LEITE LTD,R.EVANGELINA RENO GOMES,163,MEDICINA,ITAJUBA,MG,88;92;94;155,-22.4238234,-45.4524156,cidade
11374,MERCADO REAL LTDA ME,MERCADO REAL,R.CABO BENEDITO ALVES,2092,COTIA,TRES CORACOES,MG,26;38;70;162,-21.7142972,-45.263079,rua
11384,MILTON MANOEL RAFAEL,MILTON MANOEL RAFAEL,R.JOAO PAULINO DAMACENO,1016,SANTA RITA,ALFENAS,MG,25;41;87;160,-21.4297405,-45.9479419,cidade
11389,PANIFICADORA E MERCADO BONI PAO LTDA,PANIFICADORA E MERCADO BONI PA,R.OTACILIO P.,45,COTIA,TRES CORACOES,MG,26;38;70;162,-21.7064163,-45.2786219,rua
11390,PANIF.E CONF.MARIELLE LTDA,PANIF.E CONF.MARIELLE LTDA,R.CABO B.ALVES,2754,COTIA,TRES CORACOES,MG,26;38;70;162,-21.695625,-45.2543675,cidade
11404,ADEMAR RAIMUNDO AMARAL,ADEMAR RAIMUNDO AMARAL,R.AMERICA DE MOURA MAIA,105,J.SAO PAULO,LAVRAS,MG,129,-21.2425512,-44.9991978,cidade
11409,LUIS TADEU DE SALES,MERC.DO TADEU,AV.JUSCELINO KUBITSCHEK,285,CENTRO,LAVRAS,MG,129,-21.2425512,-44.9991978,cidade
11411,RODRIGO VENTORINI ARANTES,RODRIGO VENTORINI ARANTES,R.JOSE MOREIRA,84,CENTRO,LAVRAS,MG,19;48;68;130,-21.2442237,-45.0019494,rua
11459,CRF SUPERMERCADO LTDA,SM.DO NELIO,R.SAO PAULO,198,ROSARIO,ALPINOPOLIS,MG,3;37;100;161,-20.8683904,-46.3857203,rua
11466,REAL SUPERMERCADO LTDA,REAL SUPERMERCADO LTDA,R.ALCINDO CAMBRAIA,55,CENTRO,SANTO ANTONIO DO AMPARO,MG,20;66;71;178,-20.9413389,-44.9187397,cidade
11480,LUCIMAR INACIO DA SILVEIRA,LUCIMAR INACIO DA SILVEIRA,RUA CORONEL BENJAMIM GUIMARAES,1589,DOM BOSCO,OLIVEIRA,MG,73;74,-20.6971953,-44.8273969,cidade
11486,CDP - CASA DO PAO PADARIA LTDA,LUIZ HENRIQUE DE CASTRO ME,RUA FRANCISCO BARRETO,99,CENTRO,OLIVEIRA,MG,73;74,-20.6927126,-44.8283499,rua
11539,COM.COELHO E FAMILIA,SM.DELACASA,R.DR.JOSE BISCARO,70,CENTRO,VARGINHA,MG,50;60;84;101,-21.5631223,-45.4278239,rua
11551,PADARIA ALEMA LTDA - ME,PADARIA ALEMA LTDA - ME,R.RIO DE JANEIRO,203,CENTRO,VARGINHA,MG,18;44;83;102,-21.542568,-45.4397943,rua
11567,PANIF.ZAP LTDA,PANIF.ZAP LTDA,R.RUI BARBOSA,338,CENTRO,LAVRAS,MG,129,-21.2495843,-45.0049936,rua
11575,SUPERMERCADO SEGREDO LTDA,SUPERMERCADO SEGREDO LTDA,R.FRANCISCO BARRETO,445,SANTO ANTONIO,OLIVEIRA,MG,73;74,-20.6927292,-44.8282042,rua
11576,PADARIA E MERCEARIA NICACIO LTDA,PADARIA E MERCEARIA NICACIO LT,RUA ALAGOAS,241,ROSARIO,OLIVEIRA,MG,73;74,-20.6887886,-44.831557,rua
11581,OSMAR ALVARENGA ME,MERC.JOMAP,R.PROF.TOALBA E.COSTA,115,SAO FRANCISCO,CAMPO BELO,MG,23;46;63;177,-20.8975,-45.277223,cidade
11585,JOSE JORGE CORREIA,CASA CORREIA,R.CEZARIO ALVIM,171,CENTRO,CAMPO BELO,MG,23;46;63;177,-20.8975,-45.277223,cidade
11587,EDIR DE PAIVA ALVE ME,EDIR DE PAIVA ALVE ME,R.ARLINDO PEDRO DA COSTA,183,CENTRO,AGUANIL,MG,23;46;63;177,-20.9404058,-45.3845634,rua
11594,SM.PADRE CELSO LTDA,SM.PADRE CELSO LTDA,R.FLAVIO FERREIRA SILVA,174,CENTRO,CRISTAIS,MG,23;46;63;177,-20.8727737,-45.5182477,rua
11596,IMPORIUM SUPERMERCADO EIRELI,IMPORIUM SUPERMERCADO EIRELI,AV.JOAQUIM PAULA REIS,09,CENTRO,CRISTAIS,MG,23;46;63;177,-20.8763765,-45.5178806,rua
11597,ARMAZEM NANETTE LTDA,ARMAZEM NANETTE LTDA,PC.TIRADENTES,66,CENTRO,AGUANIL,MG,23;46;63;177,-20.9429263,-45.3921234,rua
11613,MERCADINHO MONTE ALTO LTDA ME,MERCADINHO MONTE ALTO LTDA ME,ROD.FERNAO DIAS KM 812,S/N,CRUZ ALTA,POUSO ALEGRE,MG,29;40;61;67;81;167,-22.2343858,-45.9327241,cidade
11614,RESTAURANTE DESCANSO DE POUSO ALEGRE LTDA,RESTAURANTE DESCANSO DE POUSO,ROD FERNAO DIAS  KM 868 + 250 M,S/N,FAZENDA GRANDE,POUSO ALEGRE,MG,184,-22.2343858,-45.9327241,cidade
